id,loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,emp_length,home_ownership,verification_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose,default
34474085,10000.0,36.0,6.49,306.45,A,A2,72000.0,10.0,MORTGAGE,Not Verified,8.2,0.0,0.0,19.0,0.0,17105.0,39.4,44.0,debt_consolidation,0
46702199,17500.0,60.0,9.17,364.72,B,B2,50000.0,3.0,OWN,Not Verified,12.19,0.0,0.0,9.0,0.0,21752.0,46.4,25.0,credit_card,0
23563482,20000.0,36.0,10.15,646.76,B,B2,92000.0,10.0,MORTGAGE,Verified,18.28,1.0,1.0,23.0,0.0,5550.0,7.2,33.0,debt_consolidation,0
68408172,12000.0,36.0,8.49,378.76,B,B1,66000.0,10.0,MORTGAGE,Not Verified,29.35,3.0,0.0,15.0,0.0,24805.0,74.9,24.0,debt_consolidation,0
41119624,5400.0,36.0,12.29,180.11,C,C1,18600.0,2.0,RENT,Not Verified,20.84,0.0,0.0,14.0,0.0,4489.0,28.1,24.0,debt_consolidation,0
74641781,7025.0,36.0,17.27,251.41,D,D2,40000.0,2.0,OWN,Source Verified,12.27,0.0,2.0,12.0,0.0,10250.0,52.6,21.0,debt_consolidation,0
73509578,14000.0,60.0,17.27,349.98,D,D2,90000.0,10.0,MORTGAGE,Source Verified,12.61,0.0,1.0,11.0,1.0,13487.0,24.2,27.0,debt_consolidation,0
11437189,20000.0,60.0,19.97,529.55,D,D5,54000.0,9.0,MORTGAGE,Source Verified,26.44,0.0,0.0,13.0,0.0,21352.0,80.0,18.0,debt_consolidation,0
3919102,17500.0,60.0,21.98,483.14,E,E4,39270.4,10.0,MORTGAGE,Verified,24.93,0.0,1.0,7.0,0.0,11653.0,56.3,17.0,debt_consolidation,1
11708631,6000.0,36.0,10.99,196.41,B,B2,33000.0,0.0,RENT,Not Verified,9.8,0.0,0.0,8.0,0.0,4529.0,34.8,15.0,debt_consolidation,0
17714654,4000.0,36.0,12.99,134.76,C,C1,94000.0,10.0,MORTGAGE,Source Verified,6.22,1.0,3.0,8.0,1.0,655.0,10.0,16.0,debt_consolidation,0
72632130,2100.0,36.0,9.16,66.94,B,B2,23000.0,10.0,MORTGAGE,Source Verified,16.23,0.0,1.0,11.0,2.0,7913.0,38.2,39.0,credit_card,0
73570587,7800.0,36.0,7.89,244.03,A,A5,90000.0,10.0,RENT,Verified,7.43,0.0,0.0,10.0,1.0,4660.0,27.6,22.0,debt_consolidation,0
96688523,20000.0,36.0,7.99,626.64,A,A5,100000.0,3.0,MORTGAGE,Verified,0.22,0.0,3.0,9.0,0.0,948.0,3.5,22.0,major_purchase,0
91503162,8000.0,36.0,13.99,273.39,C,C3,48000.0,10.0,MORTGAGE,Verified,24.73,0.0,0.0,7.0,0.0,7252.0,52.2,14.0,debt_consolidation,0
7370426,8000.0,36.0,10.99,261.88,B,B2,70000.0,10.0,MORTGAGE,Verified,17.73,1.0,0.0,7.0,0.0,8758.0,92.2,41.0,debt_consolidation,0
5644983,18000.0,36.0,14.09,615.99,B,B5,95000.0,10.0,RENT,Source Verified,19.28,0.0,0.0,14.0,0.0,14276.0,57.1,23.0,credit_card,1
60864190,14000.0,36.0,7.26,433.95,A,A4,62000.0,1.0,RENT,Source Verified,34.49,2.0,0.0,18.0,0.0,13982.0,33.9,22.0,debt_consolidation,0
77538368,24000.0,36.0,5.32,722.76,A,A1,75000.0,6.0,MORTGAGE,Not Verified,11.47,0.0,0.0,10.0,0.0,9533.0,27.1,21.0,credit_card,0
102655041,18000.0,60.0,16.99,447.25,D,D1,105000.0,10.0,MORTGAGE,Source Verified,4.33,0.0,1.0,9.0,1.0,12104.0,56.8,18.0,home_improvement,1
59231717,6000.0,36.0,13.33,203.12,C,C3,60000.0,4.0,MORTGAGE,Verified,22.86,0.0,3.0,13.0,0.0,5404.0,43.0,19.0,credit_card,1
55928941,16800.0,60.0,9.17,350.13,B,B2,150000.0,3.0,MORTGAGE,Source Verified,19.74,0.0,2.0,13.0,0.0,169286.0,6.3,25.0,debt_consolidation,0
42141367,10000.0,36.0,12.29,333.53,C,C1,55000.0,10.0,MORTGAGE,Source Verified,22.91,0.0,0.0,13.0,1.0,4363.0,53.9,31.0,debt_consolidation,0
61398687,13500.0,60.0,13.99,314.06,C,C4,65000.0,3.0,MORTGAGE,Not Verified,26.85,0.0,0.0,12.0,0.0,32289.0,52.1,26.0,debt_consolidation,0
8639731,13950.0,60.0,21.0,377.4,E,E1,40000.0,3.0,RENT,Verified,22.78,0.0,0.0,15.0,0.0,12277.0,58.5,26.0,debt_consolidation,0
27511824,12000.0,60.0,14.49,282.28,C,C4,63180.0,10.0,MORTGAGE,Not Verified,23.36,1.0,0.0,10.0,0.0,8965.0,61.0,20.0,credit_card,1
94081715,8400.0,36.0,14.99,291.15,C,C4,55000.0,3.0,MORTGAGE,Verified,16.23,0.0,0.0,28.0,3.0,6227.0,60.5,37.0,debt_consolidation,1
19077456,20000.0,36.0,12.99,673.79,C,C1,81200.0,6.0,RENT,Source Verified,12.7,0.0,0.0,5.0,0.0,25424.0,81.7,7.0,debt_consolidation,0
91733438,17350.0,60.0,29.49,555.91,F,F2,35360.0,10.0,RENT,Source Verified,19.48,0.0,2.0,17.0,1.0,13807.0,44.1,27.0,credit_card,1
47018540,7000.0,36.0,13.99,239.21,C,C4,63720.0,2.0,MORTGAGE,Verified,17.91,2.0,5.0,7.0,0.0,30994.0,100.3,25.0,debt_consolidation,0
8137424,4375.0,36.0,16.2,154.25,C,C4,21600.0,2.0,RENT,Not Verified,9.44,0.0,0.0,6.0,0.0,6449.0,55.1,7.0,debt_consolidation,0
9685448,20000.0,60.0,15.61,482.23,C,C4,72000.0,6.0,MORTGAGE,Verified,11.9,0.0,0.0,6.0,0.0,6977.0,35.4,28.0,debt_consolidation,0
57214666,6000.0,36.0,17.57,215.63,D,D4,75000.0,6.0,RENT,Verified,14.35,1.0,1.0,13.0,1.0,633.0,5.8,22.0,major_purchase,0
108054633,4200.0,36.0,16.02,147.71,C,C5,18000.0,0.0,RENT,Source Verified,31.93,0.0,0.0,10.0,0.0,7100.0,34.8,11.0,debt_consolidation,0
29623945,11400.0,36.0,12.99,384.06,C,C1,60000.0,8.0,RENT,Not Verified,21.3,0.0,0.0,8.0,0.0,24725.0,88.0,21.0,debt_consolidation,0
13858029,12850.0,36.0,9.67,412.65,B,B1,50000.0,8.0,RENT,Source Verified,22.59,0.0,0.0,12.0,0.0,11879.0,47.0,18.0,debt_consolidation,0
1075373,16375.0,60.0,12.69,369.99,B,B5,49000.0,10.0,RENT,Source Verified,17.68,0.0,2.0,9.0,0.0,10067.0,48.5,19.0,debt_consolidation,1
106504258,10000.0,36.0,11.44,329.48,B,B4,65000.0,10.0,RENT,Not Verified,2.94,0.0,0.0,5.0,3.0,4544.0,34.7,16.0,debt_consolidation,0
133847599,15000.0,60.0,13.06,341.76,C,C1,99000.0,10.0,MORTGAGE,Source Verified,13.01,1.0,1.0,32.0,0.0,11571.0,10.2,99.0,credit_card,0
92246241,8000.0,36.0,11.49,263.78,B,B5,74000.0,2.0,RENT,Verified,22.82,1.0,4.0,15.0,0.0,27610.0,44.1,30.0,credit_card,0
125324531,10000.0,36.0,11.99,332.1,B,B5,75000.0,10.0,MORTGAGE,Source Verified,11.98,0.0,0.0,10.0,0.0,10878.0,49.9,44.0,debt_consolidation,0
44865449,28000.0,60.0,14.65,660.99,C,C5,108118.0,10.0,MORTGAGE,Source Verified,15.44,0.0,0.0,14.0,0.0,49254.0,83.1,31.0,debt_consolidation,1
5844752,35000.0,60.0,21.98,966.27,E,E4,500000.0,10.0,MORTGAGE,Verified,14.08,0.0,3.0,14.0,0.0,157173.0,23.7,32.0,small_business,1
70191009,16000.0,36.0,7.91,500.72,A,A5,100000.0,10.0,RENT,Source Verified,30.26,0.0,0.0,28.0,0.0,30670.0,74.1,38.0,debt_consolidation,0
36380270,1000.0,36.0,11.99,33.21,B,B5,34824.0,10.0,RENT,Not Verified,14.16,0.0,0.0,4.0,0.0,1897.0,79.0,14.0,debt_consolidation,0
40384063,12000.0,36.0,7.49,373.22,A,A4,48000.0,4.0,OWN,Not Verified,18.25,0.0,0.0,10.0,0.0,6549.0,29.6,32.0,debt_consolidation,0
73410893,11250.0,36.0,7.89,351.97,A,A5,78000.0,3.0,RENT,Source Verified,13.82,0.0,0.0,9.0,0.0,14064.0,75.6,14.0,credit_card,0
5940173,22950.0,60.0,16.78,567.66,C,C5,120000.0,10.0,RENT,Verified,9.17,1.0,0.0,11.0,0.0,10244.0,46.1,20.0,debt_consolidation,0
103217573,10000.0,36.0,12.74,335.69,C,C1,65000.0,5.0,RENT,Verified,12.08,0.0,1.0,6.0,1.0,5449.0,25.2,13.0,other,0
3697071,8000.0,36.0,8.9,254.03,A,A5,80000.0,10.0,MORTGAGE,Source Verified,13.79,0.0,2.0,9.0,0.0,15392.0,81.0,22.0,home_improvement,0
40362305,16100.0,36.0,7.89,503.7,A,A5,44300.0,4.0,RENT,Source Verified,35.4,0.0,1.0,13.0,0.0,9887.0,34.4,27.0,debt_consolidation,0
85783195,9600.0,36.0,15.59,335.57,C,C5,77000.0,10.0,MORTGAGE,Verified,23.32,2.0,1.0,9.0,0.0,1957.0,33.2,31.0,debt_consolidation,1
8587056,20000.0,60.0,15.61,482.23,C,C3,72000.0,10.0,MORTGAGE,Verified,8.6,0.0,0.0,12.0,0.0,12497.0,81.1,35.0,debt_consolidation,0
2092107,2400.0,36.0,13.11,81.0,B,B4,65000.0,5.0,RENT,Verified,5.87,0.0,0.0,6.0,0.0,1379.0,51.1,12.0,small_business,0
19987585,15000.0,60.0,16.29,367.09,D,D2,100000.0,1.0,MORTGAGE,Source Verified,12.44,4.0,2.0,9.0,0.0,3504.0,29.2,24.0,debt_consolidation,0
74651367,35000.0,60.0,19.53,918.16,D,D5,72803.81,6.0,RENT,Verified,29.33,0.0,0.0,18.0,2.0,13685.0,55.9,64.0,debt_consolidation,1
94136682,7800.0,36.0,11.49,257.18,B,B5,40000.0,10.0,RENT,Source Verified,13.35,0.0,0.0,8.0,0.0,6447.0,47.4,18.0,debt_consolidation,1
100464438,5000.0,36.0,13.49,169.66,C,C2,44000.0,8.0,RENT,Verified,26.9,0.0,0.0,10.0,0.0,12227.0,47.2,25.0,debt_consolidation,0
124009002,25000.0,60.0,12.62,563.98,C,C1,50000.0,10.0,OWN,Verified,28.18,0.0,0.0,14.0,0.0,19188.0,38.8,21.0,credit_card,1
5146370,12000.0,36.0,13.11,404.97,B,B4,56000.0,0.0,RENT,Not Verified,6.71,0.0,1.0,9.0,0.0,7760.0,61.8,21.0,debt_consolidation,0
109347765,10500.0,36.0,5.32,316.21,A,A1,44500.0,5.0,RENT,Not Verified,9.22,0.0,0.0,9.0,0.0,331.0,1.5,19.0,major_purchase,0
65089289,30000.0,36.0,11.49,989.14,B,B5,160000.0,10.0,MORTGAGE,Verified,25.52,0.0,0.0,12.0,0.0,7908.0,30.1,42.0,home_improvement,0
8595072,14000.0,36.0,8.9,444.55,A,A5,52000.0,10.0,MORTGAGE,Not Verified,17.08,0.0,0.0,20.0,0.0,12558.0,22.0,48.0,debt_consolidation,0
68213149,8175.0,36.0,13.99,279.37,C,C4,24000.0,2.0,RENT,Verified,3.95,0.0,0.0,2.0,0.0,3355.0,86.0,10.0,other,0
42403873,3975.0,36.0,14.65,137.12,C,C5,40000.0,9.0,MORTGAGE,Not Verified,18.3,0.0,1.0,12.0,1.0,5595.0,27.3,25.0,credit_card,0
110349274,22250.0,36.0,30.84,954.82,G,G2,110000.0,10.0,MORTGAGE,Verified,18.78,0.0,1.0,19.0,0.0,41804.0,61.3,28.0,debt_consolidation,0
91217578,5600.0,36.0,19.99,208.09,D,D4,62100.0,4.0,RENT,Verified,24.66,0.0,0.0,11.0,1.0,5938.0,46.4,20.0,debt_consolidation,1
73618154,10000.0,36.0,11.99,332.1,C,C1,47000.0,7.0,OWN,Verified,20.71,1.0,0.0,11.0,0.0,9714.0,28.1,13.0,other,0
88993436,14175.0,36.0,17.99,512.39,D,D2,52000.0,9.0,MORTGAGE,Source Verified,6.92,0.0,0.0,13.0,0.0,2438.0,46.0,16.0,home_improvement,1
60961445,14000.0,36.0,12.29,466.95,C,C1,65000.0,7.0,MORTGAGE,Source Verified,3.25,0.0,1.0,7.0,0.0,13414.0,83.3,7.0,credit_card,0
120088722,40000.0,60.0,21.45,1092.29,D,D5,137000.0,10.0,MORTGAGE,Not Verified,20.53,0.0,1.0,8.0,0.0,27822.0,75.4,22.0,debt_consolidation,0
485941,4000.0,36.0,14.96,138.59,D,D2,45000.0,10.0,RENT,Not Verified,1.79,0.0,0.0,4.0,0.0,1298.0,81.1,4.0,other,0
5784257,16800.0,60.0,13.11,383.2,B,B4,52116.15,5.0,MORTGAGE,Verified,17.13,0.0,0.0,13.0,0.0,11937.0,54.0,27.0,debt_consolidation,0
74594405,7600.0,36.0,11.99,252.4,C,C1,50000.0,5.0,OWN,Verified,22.61,0.0,2.0,12.0,0.0,2343.0,7.9,22.0,debt_consolidation,0
43410407,11200.0,60.0,15.61,270.05,D,D1,47000.0,6.0,OWN,Source Verified,21.02,0.0,0.0,11.0,0.0,42117.0,82.9,29.0,debt_consolidation,0
88996308,7200.0,36.0,18.99,263.89,D,D3,32100.0,0.0,RENT,Source Verified,21.27,0.0,0.0,15.0,0.0,19580.0,43.1,19.0,debt_consolidation,0
55288522,4450.0,36.0,13.33,150.65,C,C3,63200.0,9.0,RENT,Verified,25.98,1.0,1.0,13.0,3.0,7391.0,89.0,23.0,debt_consolidation,1
39719168,17075.0,60.0,20.99,461.85,E,E4,49000.0,10.0,RENT,Verified,8.93,0.0,1.0,5.0,1.0,2154.0,34.7,14.0,debt_consolidation,0
72753785,12000.0,60.0,19.53,314.8,D,D5,31000.0,8.0,MORTGAGE,Source Verified,32.64,0.0,0.0,12.0,1.0,6082.0,62.1,17.0,debt_consolidation,0
48606691,20000.0,60.0,7.89,404.48,A,A5,75000.0,8.0,MORTGAGE,Source Verified,14.54,0.0,0.0,14.0,0.0,16890.0,37.3,28.0,debt_consolidation,0
94646560,7700.0,36.0,7.24,238.6,A,A3,70000.0,5.0,RENT,Not Verified,10.06,0.0,0.0,6.0,0.0,2130.0,11.8,7.0,medical,0
3056365,14000.0,60.0,8.9,289.94,A,A5,84000.0,10.0,MORTGAGE,Verified,28.91,0.0,1.0,12.0,0.0,86328.0,35.5,42.0,car,0
58862648,17000.0,36.0,5.32,511.96,A,A1,145000.0,4.0,MORTGAGE,Source Verified,7.8,2.0,2.0,11.0,0.0,163477.0,86.0,46.0,credit_card,0
72574760,11000.0,36.0,5.32,331.27,A,A1,65000.0,4.0,OWN,Not Verified,29.54,0.0,0.0,10.0,0.0,38058.0,54.8,27.0,debt_consolidation,0
129565264,15000.0,36.0,14.07,513.18,C,C3,28000.0,5.0,RENT,Verified,19.64,0.0,1.0,8.0,0.0,14094.0,68.8,9.0,debt_consolidation,0
18926090,35000.0,60.0,22.15,969.65,E,E5,102000.0,10.0,MORTGAGE,Verified,27.91,0.0,2.0,16.0,0.0,14708.0,42.3,42.0,debt_consolidation,1
512184,25000.0,36.0,15.33,870.71,D,D3,84132.0,10.0,MORTGAGE,Verified,15.22,2.0,1.0,14.0,0.0,61764.0,54.8,23.0,debt_consolidation,1
65631348,9600.0,36.0,7.89,300.35,A,A5,87000.0,10.0,MORTGAGE,Source Verified,26.84,3.0,0.0,16.0,0.0,12667.0,60.3,30.0,home_improvement,0
63358523,35000.0,36.0,7.89,1095.0,A,A5,158000.0,10.0,MORTGAGE,Source Verified,10.48,0.0,0.0,10.0,0.0,64333.0,64.1,21.0,debt_consolidation,0
55482447,12000.0,36.0,11.53,395.89,B,B5,58000.0,10.0,RENT,Not Verified,22.34,0.0,0.0,7.0,0.0,25645.0,86.9,14.0,credit_card,0
9807301,12000.0,60.0,22.4,334.17,E,E3,120000.0,1.0,MORTGAGE,Source Verified,20.81,0.0,2.0,8.0,0.0,27320.0,93.2,24.0,home_improvement,1
130198356,10000.0,36.0,9.92,322.3,B,B2,47000.0,7.0,RENT,Not Verified,3.4,0.0,0.0,3.0,0.0,6457.0,53.8,5.0,debt_consolidation,0
11438046,9800.0,36.0,19.22,360.32,D,D4,27295.0,6.0,RENT,Verified,16.58,0.0,1.0,8.0,2.0,2902.0,63.1,17.0,debt_consolidation,1
14481002,15000.0,36.0,6.62,460.56,A,A2,55000.0,5.0,MORTGAGE,Source Verified,19.09,1.0,3.0,8.0,0.0,12808.0,51.6,23.0,credit_card,0
34652979,5000.0,36.0,18.54,182.12,E,E1,69000.0,0.0,RENT,Source Verified,25.53,0.0,0.0,8.0,0.0,8629.0,72.5,10.0,credit_card,0
874361,6000.0,36.0,13.49,203.59,C,C2,57000.0,2.0,RENT,Not Verified,16.27,0.0,1.0,14.0,0.0,17397.0,58.4,19.0,debt_consolidation,0
11656418,9600.0,36.0,9.67,308.28,B,B1,100000.0,10.0,MORTGAGE,Not Verified,4.09,0.0,3.0,7.0,1.0,11110.0,61.7,9.0,credit_card,0
12387536,8000.0,36.0,11.99,265.68,B,B3,65000.0,6.0,RENT,Not Verified,17.84,0.0,3.0,7.0,0.0,8407.0,51.3,14.0,debt_consolidation,0
60397072,28000.0,36.0,7.26,867.9,A,A4,250000.0,10.0,MORTGAGE,Source Verified,17.61,0.0,1.0,25.0,0.0,108102.0,65.0,41.0,debt_consolidation,0
51076287,12650.0,60.0,19.19,329.48,E,E3,35000.0,5.0,MORTGAGE,Not Verified,26.2,0.0,1.0,12.0,0.0,8822.0,43.2,30.0,credit_card,1
10092087,12375.0,60.0,24.08,356.58,F,F2,35000.0,2.0,RENT,Source Verified,28.22,0.0,0.0,14.0,0.0,15498.0,47.7,28.0,debt_consolidation,0
46225099,5000.0,36.0,9.17,159.4,B,B2,80000.0,10.0,MORTGAGE,Not Verified,27.73,0.0,1.0,26.0,0.0,29014.0,60.1,62.0,other,0
23935420,8000.0,36.0,9.17,255.04,B,B1,50000.0,7.0,MORTGAGE,Not Verified,14.09,0.0,0.0,9.0,0.0,5685.0,63.2,17.0,credit_card,0
105414486,24000.0,60.0,11.44,527.1,B,B4,53000.0,4.0,OWN,Source Verified,8.2,0.0,0.0,11.0,2.0,11369.0,43.6,25.0,credit_card,0
58943296,9575.0,36.0,18.25,347.37,E,E1,40000.0,10.0,RENT,Source Verified,37.62,0.0,1.0,9.0,0.0,19354.0,86.8,24.0,credit_card,1
56057682,15000.0,60.0,13.33,343.84,C,C3,75000.0,10.0,MORTGAGE,Not Verified,19.97,0.0,1.0,15.0,1.0,9554.0,43.0,29.0,credit_card,0
104150399,12000.0,36.0,12.74,402.83,C,C1,91000.0,6.0,RENT,Verified,18.19,0.0,1.0,18.0,1.0,10590.0,28.7,43.0,debt_consolidation,0
802757,9000.0,36.0,9.99,290.37,B,B1,36000.0,3.0,RENT,Not Verified,16.73,0.0,1.0,6.0,0.0,8274.0,37.6,16.0,debt_consolidation,0
109384903,10500.0,36.0,18.06,379.92,D,D2,41520.0,9.0,RENT,Verified,33.7,0.0,0.0,6.0,0.0,11483.0,89.7,14.0,small_business,1
90985329,10000.0,36.0,6.99,308.73,A,A2,110000.0,5.0,MORTGAGE,Not Verified,19.29,0.0,0.0,18.0,0.0,11188.0,71.7,36.0,debt_consolidation,0
3730080,28000.0,36.0,13.11,944.92,B,B4,85000.0,1.0,RENT,Verified,31.12,1.0,0.0,19.0,0.0,36841.0,66.7,32.0,credit_card,0
6538765,24175.0,36.0,13.05,815.14,B,B5,74000.0,1.0,MORTGAGE,Verified,15.89,0.0,0.0,18.0,0.0,12040.0,55.6,21.0,debt_consolidation,0
6738763,35000.0,36.0,22.7,1349.38,E,E5,500000.0,9.0,MORTGAGE,Verified,10.67,2.0,1.0,10.0,0.0,33661.0,85.0,38.0,home_improvement,1
107773523,20700.0,36.0,15.99,727.65,C,C5,45000.0,1.0,RENT,Source Verified,34.55,0.0,0.0,14.0,0.0,37078.0,89.1,17.0,credit_card,1
65463646,18000.0,36.0,7.89,563.15,A,A5,51200.0,0.0,RENT,Source Verified,22.5,0.0,0.0,9.0,1.0,15156.0,63.4,22.0,debt_consolidation,0
91575659,15000.0,36.0,11.44,494.22,B,B4,80000.0,3.0,RENT,Verified,21.02,1.0,1.0,14.0,0.0,3124.0,42.2,50.0,debt_consolidation,1
113037491,15000.0,36.0,15.05,520.35,C,C4,105000.0,4.0,MORTGAGE,Not Verified,11.1,0.0,0.0,8.0,0.0,16488.0,85.9,13.0,debt_consolidation,0
8659222,7500.0,36.0,14.3,257.43,C,C1,51843.0,0.0,MORTGAGE,Not Verified,7.43,0.0,0.0,13.0,0.0,5777.0,86.2,16.0,debt_consolidation,0
91864003,13500.0,60.0,17.99,342.74,D,D2,45000.0,1.0,MORTGAGE,Source Verified,11.39,0.0,1.0,4.0,0.0,4541.0,20.2,5.0,debt_consolidation,0
134055329,10000.0,36.0,10.07,323.01,B,B2,75000.0,5.0,MORTGAGE,Source Verified,12.94,0.0,0.0,10.0,0.0,9340.0,26.2,32.0,debt_consolidation,0
125756561,20000.0,36.0,6.08,609.17,A,A2,80000.0,4.0,RENT,Not Verified,10.53,0.0,0.0,3.0,0.0,17185.0,39.1,6.0,house,0
29104398,20000.0,60.0,16.99,496.95,D,D3,162000.0,10.0,RENT,Source Verified,20.39,0.0,2.0,17.0,0.0,11923.0,66.9,91.0,credit_card,0
4309765,5250.0,36.0,17.77,189.2,D,D1,18030.0,5.0,MORTGAGE,Verified,20.0,0.0,0.0,9.0,0.0,9625.0,46.7,12.0,small_business,0
30835879,24000.0,36.0,6.49,735.47,A,A2,178000.0,9.0,RENT,Source Verified,23.67,0.0,0.0,15.0,0.0,81638.0,87.2,25.0,debt_consolidation,0
119476995,2000.0,36.0,12.62,67.03,C,C1,43500.0,3.0,MORTGAGE,Source Verified,18.98,0.0,2.0,11.0,0.0,1770.0,23.0,22.0,credit_card,0
70652344,15000.0,36.0,13.67,510.27,C,C3,125000.0,8.0,MORTGAGE,Source Verified,32.05,0.0,0.0,35.0,0.0,39196.0,61.7,93.0,credit_card,0
17333000,10000.0,36.0,16.99,356.48,D,D3,120000.0,8.0,MORTGAGE,Source Verified,22.55,0.0,0.0,17.0,0.0,23374.0,71.7,22.0,debt_consolidation,0
85709548,6000.0,36.0,10.49,194.99,B,B3,45000.0,1.0,RENT,Verified,18.13,5.0,1.0,15.0,0.0,4234.0,37.8,39.0,debt_consolidation,0
76638702,10000.0,36.0,16.29,353.01,D,D1,36000.0,1.0,RENT,Source Verified,34.37,0.0,2.0,19.0,0.0,6627.0,11.1,25.0,debt_consolidation,1
1315431,12000.0,36.0,13.99,410.08,C,C1,50000.0,2.0,RENT,Not Verified,11.71,0.0,1.0,7.0,0.0,17642.0,66.1,12.0,credit_card,0
386851,6000.0,36.0,8.0,188.02,A,A3,23198.0,2.0,RENT,Not Verified,8.95,0.0,0.0,18.0,0.0,1112.0,25.3,21.0,car,0
65692190,10725.0,36.0,18.2,388.82,E,E1,74500.0,1.0,MORTGAGE,Verified,23.69,3.0,0.0,9.0,0.0,8088.0,42.8,33.0,home_improvement,0
61442130,14500.0,60.0,14.65,342.3,C,C5,55000.0,3.0,MORTGAGE,Not Verified,18.31,0.0,2.0,9.0,2.0,6070.0,69.8,23.0,debt_consolidation,1
95652952,10000.0,36.0,12.74,335.69,C,C1,54000.0,10.0,MORTGAGE,Not Verified,7.91,0.0,0.0,14.0,0.0,9286.0,18.3,27.0,credit_card,0
75294700,30000.0,36.0,14.46,1032.05,C,C4,75000.0,3.0,RENT,Source Verified,11.2,0.0,1.0,10.0,0.0,4715.0,36.6,21.0,car,1
99983181,25000.0,36.0,6.99,771.82,A,A2,225000.0,4.0,OWN,Source Verified,6.26,0.0,0.0,8.0,0.0,34478.0,60.6,22.0,home_improvement,0
27622435,23975.0,36.0,18.24,869.65,D,D5,60000.0,10.0,MORTGAGE,Source Verified,30.26,0.0,0.0,11.0,0.0,32710.0,56.9,21.0,debt_consolidation,1
23915738,18000.0,60.0,13.35,412.79,C,C2,85000.0,4.0,RENT,Not Verified,23.22,0.0,0.0,12.0,0.0,14672.0,74.5,23.0,debt_consolidation,0
429090,8000.0,36.0,12.18,266.4,B,B4,47000.0,0.0,RENT,Not Verified,2.32,0.0,1.0,4.0,0.0,7470.0,38.3,14.0,major_purchase,0
430767,15000.0,36.0,11.48,494.53,B,B2,48000.0,1.0,RENT,Source Verified,7.35,0.0,0.0,7.0,0.0,16055.0,50.5,27.0,debt_consolidation,0
67809429,8975.0,36.0,18.49,326.68,E,E2,62000.0,1.0,MORTGAGE,Verified,33.22,0.0,1.0,11.0,0.0,24027.0,70.0,18.0,debt_consolidation,1
60781351,26575.0,60.0,14.65,627.35,C,C5,129800.0,10.0,MORTGAGE,Verified,25.06,0.0,0.0,16.0,0.0,42846.0,49.7,34.0,debt_consolidation,1
38428098,35000.0,60.0,18.54,899.09,E,E1,130000.0,10.0,MORTGAGE,Verified,28.82,4.0,1.0,16.0,0.0,143100.0,80.0,31.0,credit_card,0
20318273,10200.0,60.0,20.99,275.89,E,E4,35000.0,10.0,MORTGAGE,Source Verified,24.21,0.0,1.0,9.0,0.0,5655.0,57.1,17.0,major_purchase,1
70123385,24000.0,60.0,14.85,569.08,C,C5,88900.0,8.0,MORTGAGE,Not Verified,37.96,0.0,0.0,17.0,0.0,63751.0,60.5,27.0,debt_consolidation,0
73450348,5275.0,36.0,15.31,183.67,C,C5,70000.0,10.0,MORTGAGE,Source Verified,18.4,1.0,2.0,11.0,0.0,16403.0,71.9,35.0,debt_consolidation,1
118692485,15000.0,36.0,16.02,527.51,C,C5,50000.0,5.0,MORTGAGE,Verified,26.5,0.0,1.0,12.0,1.0,13873.0,48.7,21.0,debt_consolidation,1
3605453,9500.0,36.0,15.8,333.06,C,C3,69700.0,8.0,RENT,Not Verified,24.32,0.0,2.0,14.0,0.0,25937.0,50.1,32.0,credit_card,0
36200377,2000.0,36.0,9.49,64.06,B,B2,95000.0,10.0,RENT,Not Verified,1.62,0.0,2.0,9.0,0.0,2475.0,13.5,21.0,home_improvement,0
88913934,35000.0,36.0,6.99,1080.54,A,A2,300000.0,9.0,OWN,Source Verified,11.92,0.0,1.0,26.0,0.0,54351.0,55.1,38.0,credit_card,0
105022436,3950.0,36.0,23.99,154.95,E,E2,13200.0,2.0,RENT,Verified,2.27,0.0,0.0,4.0,1.0,1957.0,15.2,7.0,other,1
84554322,40000.0,36.0,12.79,1343.72,C,C1,130000.0,0.0,MORTGAGE,Verified,6.15,0.0,0.0,6.0,0.0,15432.0,61.5,19.0,debt_consolidation,0
11364681,15000.0,36.0,7.9,469.36,A,A4,52000.0,10.0,OWN,Not Verified,7.28,0.0,2.0,24.0,0.0,11546.0,8.6,48.0,credit_card,0
39805157,20000.0,36.0,10.49,649.96,B,B3,90000.0,10.0,MORTGAGE,Verified,22.07,0.0,1.0,20.0,1.0,26859.0,60.0,28.0,credit_card,1
40942304,12000.0,36.0,6.92,370.09,A,A4,150000.0,10.0,MORTGAGE,Not Verified,16.5,0.0,0.0,14.0,0.0,37010.0,45.4,29.0,debt_consolidation,0
103902076,31675.0,36.0,11.44,1043.62,B,B4,66000.0,10.0,MORTGAGE,Verified,20.37,0.0,0.0,8.0,0.0,28529.0,88.1,17.0,credit_card,1
1188773,3500.0,36.0,6.62,107.47,A,A2,24000.0,3.0,RENT,Not Verified,7.45,0.0,0.0,9.0,0.0,4317.0,17.5,15.0,debt_consolidation,1
44886748,10500.0,36.0,8.18,329.91,B,B1,49995.0,3.0,RENT,Source Verified,13.83,0.0,0.0,6.0,0.0,5239.0,79.4,22.0,debt_consolidation,0
